SCORE_DATE,COMPANY_ID,SCORE,SCORE_TYPE
2016-02-10 23:28:51,NVH0D651WH34,1,Y
2016-08-04 23:28:51,NVH0D651WH34,1,Y
2021-03-22 23:28:51,NVH0D651WH34,3,X
2021-09-29 23:28:51,NVH0D651WH34,1,Y
2016-06-15 23:28:51,NVH0D651WH34,0,Y
2019-04-06 23:28:51,NVH0D651WH34,0,X
2015-08-30 23:28:51,NVH0D651WH34,1,X
2022-08-11 23:28:51,NVH0D651WH34,4,Y
2015-06-27 23:28:51,NVH0D651WH34,5,X
2020-04-29 23:28:51,NVH0D651WH34,4,Y
2022-03-23 23:28:51,NVH0D651WH34,3,Y
2023-06-25 23:28:51,NVH0D651WH34,2,Y
2017-09-08 23:28:51,NVH0D651WH34,3,Y
2020-01-05 23:28:51,NVH0D651WH34,1,Y
2016-09-21 23:28:51,NVH0D651WH34,4,X
2023-07-30 23:28:51,NVH0D651WH34,4,Y
2016-08-16 23:28:51,NVH0D651WH34,5,Y
2024-01-31 23:28:51,NVH0D651WH34,3,X
2016-01-28 23:28:51,NVH0D651WH34,0,X
2019-02-20 23:28:51,NVH0D651WH34,0,Y
2019-10-30 23:28:51,NVH0D651WH34,0,Y
2022-03-07 23:28:51,NVH0D651WH34,4,Y
2023-01-30 23:28:51,NVH0D651WH34,1,X
2020-05-15 23:28:51,NVH0D651WH34,0,Y
2024-06-22 23:28:51,NVH0D651WH34,0,Y
2020-03-19 23:28:51,NVH0D651WH34,2,Y
2024-12-01 23:28:51,NVH0D651WH34,4,Y
2022-07-01 23:28:51,NVH0D651WH34,5,X
2020-07-26 23:28:51,NVH0D651WH34,0,Y
2019-12-22 23:28:51,NVH0D651WH34,1,X
2020-02-18 23:28:51,NVH0D651WH34,3,X
2022-06-21 23:28:51,NVH0D651WH34,0,Y
2017-04-02 23:28:51,NVH0D651WH34,5,X
2015-09-05 23:28:51,NVH0D651WH34,3,Y
2019-05-12 23:28:51,NVH0D651WH34,2,Y
2019-06-04 23:28:51,NVH0D651WH34,1,Y
2016-04-23 23:28:51,NVH0D651WH34,0,X
2017-05-03 23:28:51,NVH0D651WH34,3,Y
2015-03-19 23:28:51,NVH0D651WH34,5,Y
2020-02-25 23:28:51,NVH0D651WH34,5,X
2019-07-04 23:28:51,NVH0D651WH34,4,X
2023-01-05 23:28:51,NVH0D651WH34,4,X
2018-01-28 23:28:51,NVH0D651WH34,4,Y
2024-10-20 23:28:51,NVH0D651WH34,2,X
2024-02-03 23:28:51,NVH0D651WH34,5,X
2021-04-29 23:28:51,NVH0D651WH34,2,Y
2020-12-30 23:28:51,NVH0D651WH34,5,Y
2022-09-25 23:28:51,NVH0D651WH34,4,Y
2015-08-02 23:28:51,NVH0D651WH34,3,X
2022-01-04 23:28:51,NVH0D651WH34,4,Y
2018-09-17 23:28:51,NVH0D651WH34,1,X
2024-05-25 23:28:51,NVH0D651WH34,1,X
2023-07-01 23:28:51,NVH0D651WH34,5,Y
2019-03-06 23:28:51,NVH0D651WH34,1,Y
2019-11-02 23:28:51,NVH0D651WH34,5,X
2018-08-19 23:28:51,NVH0D651WH34,1,Y
2019-01-14 23:28:51,NVH0D651WH34,0,X
2015-10-22 23:28:51,NVH0D651WH34,5,X
2017-04-04 23:28:51,NVH0D651WH34,2,X
2023-02-23 23:28:51,NVH0D651WH34,1,Y
2020-04-12 23:28:51,NVH0D651WH34,0,Y
2023-09-08 23:28:51,NVH0D651WH34,2,X
2015-11-05 23:28:51,NVH0D651WH34,0,Y
2017-07-09 23:28:51,NVH0D651WH34,2,Y
2019-09-30 23:28:51,NVH0D651WH34,3,Y
2022-05-04 23:28:51,NVH0D651WH34,4,X
2016-07-10 23:28:51,NVH0D651WH34,0,Y
2017-04-19 23:28:51,NVH0D651WH34,0,X
2015-12-28 23:28:51,NVH0D651WH34,0,X
2015-08-12 23:28:51,NVH0D651WH34,2,X
2015-10-03 23:28:51,NVH0D651WH34,5,Y
2024-08-18 23:28:51,NVH0D651WH34,0,Y
2018-08-16 23:28:51,NVH0D651WH34,3,X
2017-05-12 23:28:51,NVH0D651WH34,5,X
2017-08-09 23:28:51,NVH0D651WH34,4,Y
2018-11-26 23:28:51,NVH0D651WH34,2,X
2020-11-17 23:28:51,NVH0D651WH34,3,Y
2022-07-03 23:28:51,NVH0D651WH34,2,Y
2024-04-28 23:28:51,NVH0D651WH34,2,X
2024-04-14 23:28:51,NVH0D651WH34,4,X
2021-06-25 23:28:51,NVH0D651WH34,3,X
2016-05-14 23:28:51,NVH0D651WH34,0,X
2023-11-23 23:28:51,NVH0D651WH34,5,Y
2016-01-27 23:28:51,NVH0D651WH34,5,X
2016-12-26 23:28:51,NVH0D651WH34,3,X
2020-05-04 23:28:51,NVH0D651WH34,4,X
2018-04-06 23:28:51,NVH0D651WH34,5,Y
2017-01-30 23:28:51,NVH0D651WH34,4,Y
2015-11-09 23:28:51,NVH0D651WH34,3,Y
2017-02-13 23:28:51,NVH0D651WH34,2,Y
2016-07-21 23:28:51,5HJKQ417SY99,5,Y
2020-08-09 23:28:51,5HJKQ417SY99,5,Y
2022-10-19 23:28:51,5HJKQ417SY99,4,Y
2023-01-16 23:28:51,5HJKQ417SY99,3,X
2017-04-13 23:28:51,5HJKQ417SY99,3,X
2015-11-28 23:28:51,5HJKQ417SY99,5,Y
2019-11-23 23:28:51,5HJKQ417SY99,0,Y
2016-02-07 23:28:51,5HJKQ417SY99,1,Y
2017-03-13 23:28:51,5HJKQ417SY99,1,Y
2017-04-10 23:28:51,5HJKQ417SY99,0,X
2024-06-08 23:28:51,5HJKQ417SY99,2,X
2024-06-13 23:28:51,5HJKQ417SY99,3,X
2020-09-27 23:28:51,5HJKQ417SY99,5,X
2019-08-04 23:28:51,5HJKQ417SY99,2,X
2023-05-02 23:28:51,5HJKQ417SY99,1,X
2016-01-08 23:28:51,5HJKQ417SY99,0,X
2019-01-17 23:28:51,5HJKQ417SY99,5,Y
2018-06-20 23:28:51,5HJKQ417SY99,2,X
2015-11-11 23:28:51,5HJKQ417SY99,5,Y
2024-12-06 23:28:51,5HJKQ417SY99,0,X
2023-11-06 23:28:51,5HJKQ417SY99,2,X
2021-03-09 23:28:51,5HJKQ417SY99,3,X
2016-02-16 23:28:51,5HJKQ417SY99,1,Y
2023-03-10 23:28:51,5HJKQ417SY99,0,X
2021-09-02 23:28:51,5HJKQ417SY99,1,X
2015-07-06 23:28:51,5HJKQ417SY99,1,Y
2016-09-23 23:28:51,5HJKQ417SY99,3,X
2022-02-04 23:28:51,5HJKQ417SY99,4,Y
2019-12-10 23:28:51,5HJKQ417SY99,3,X
2023-04-19 23:28:51,5HJKQ417SY99,5,Y
2015-10-03 23:28:51,5HJKQ417SY99,4,Y
2019-03-15 23:28:51,5HJKQ417SY99,3,X
2022-05-04 23:28:51,5HJKQ417SY99,2,X
2017-04-06 23:28:51,5HJKQ417SY99,0,X
2019-12-02 23:28:51,5HJKQ417SY99,4,X
2023-06-23 23:28:51,5HJKQ417SY99,1,Y
2019-04-04 23:28:51,5HJKQ417SY99,0,Y
2024-07-30 23:28:51,5HJKQ417SY99,2,Y
2023-06-06 23:28:51,5HJKQ417SY99,3,X
2023-08-26 23:28:51,5HJKQ417SY99,1,X
2020-12-20 23:28:51,5HJKQ417SY99,0,X
2020-04-05 23:28:51,5HJKQ417SY99,3,Y
2019-12-26 23:28:51,5HJKQ417SY99,1,Y
2016-02-17 23:28:51,5HJKQ417SY99,0,X
2018-11-17 23:28:51,5HJKQ417SY99,4,X
2017-11-28 23:28:51,5HJKQ417SY99,4,Y
2020-01-02 23:28:51,5HJKQ417SY99,0,X
2020-02-14 23:28:51,5HJKQ417SY99,4,Y
2016-02-27 23:28:51,5HJKQ417SY99,5,Y
2023-06-12 23:28:51,5HJKQ417SY99,3,Y
2023-08-31 23:28:51,5HJKQ417SY99,3,X
2021-04-19 23:28:51,5HJKQ417SY99,3,X
2017-04-02 23:28:51,5HJKQ417SY99,0,X
2017-05-31 23:28:51,5HJKQ417SY99,0,Y
2018-11-09 23:28:51,5HJKQ417SY99,4,X
2018-08-16 23:28:51,5HJKQ417SY99,3,X
2015-07-23 23:28:51,5HJKQ417SY99,4,X
2023-11-09 23:28:51,5HJKQ417SY99,3,Y
2019-03-31 23:28:51,5HJKQ417SY99,4,Y
2016-07-21 23:28:51,5HJKQ417SY99,1,X
2021-03-10 23:28:51,5HJKQ417SY99,4,Y
2021-10-29 23:28:51,5HJKQ417SY99,5,Y
2021-09-06 23:28:51,5HJKQ417SY99,3,X
2025-01-27 23:28:51,5HJKQ417SY99,5,X
2018-06-10 23:28:51,5HJKQ417SY99,2,X
2015-05-27 23:28:51,5HJKQ417SY99,1,Y
2018-07-29 23:28:51,5HJKQ417SY99,4,X
2017-05-23 23:28:51,5HJKQ417SY99,0,Y
2015-07-13 23:28:51,5HJKQ417SY99,1,Y
2019-07-27 23:28:51,5HJKQ417SY99,1,X
2017-03-18 23:28:51,5HJKQ417SY99,5,Y
2017-07-16 23:28:51,5HJKQ417SY99,1,X
2020-03-06 23:28:51,5HJKQ417SY99,1,Y
2022-02-24 23:28:51,5HJKQ417SY99,5,X
2019-09-12 23:28:51,5HJKQ417SY99,2,X
2022-09-14 23:28:51,5HJKQ417SY99,2,Y
2017-10-08 23:28:51,5HJKQ417SY99,3,Y
2023-11-09 23:28:51,5HJKQ417SY99,4,X
2015-04-07 23:28:51,5HJKQ417SY99,1,X
2016-09-03 23:28:51,5U0YGGPQNRT6,2,X
2022-06-23 23:28:51,5U0YGGPQNRT6,3,Y
2015-05-16 23:28:51,5U0YGGPQNRT6,5,Y
2022-10-18 23:28:51,5U0YGGPQNRT6,5,Y
2016-06-10 23:28:51,5U0YGGPQNRT6,4,Y
2023-12-20 23:28:51,5U0YGGPQNRT6,2,X
2017-03-23 23:28:51,5U0YGGPQNRT6,1,Y
2020-08-20 23:28:51,5U0YGGPQNRT6,3,X
2021-06-05 23:28:51,5U0YGGPQNRT6,2,X
2020-02-25 23:28:51,5U0YGGPQNRT6,2,Y
2015-03-08 23:28:51,5U0YGGPQNRT6,3,Y
2021-06-01 23:28:51,5U0YGGPQNRT6,2,X
2019-09-20 23:28:51,5U0YGGPQNRT6,4,Y
2021-06-17 23:28:51,5U0YGGPQNRT6,5,Y
2018-09-20 23:28:51,5U0YGGPQNRT6,1,Y
2024-03-22 23:28:51,5U0YGGPQNRT6,0,X
2021-10-18 23:28:51,5U0YGGPQNRT6,0,Y
2020-12-08 23:28:51,5U0YGGPQNRT6,0,X
2016-08-03 23:28:51,5U0YGGPQNRT6,5,Y
2017-10-31 23:28:51,5U0YGGPQNRT6,4,X
2023-05-22 23:28:51,5U0YGGPQNRT6,2,X
2016-02-07 23:28:51,5U0YGGPQNRT6,0,Y
2015-09-05 23:28:51,5U0YGGPQNRT6,5,X
2017-12-31 23:28:51,5U0YGGPQNRT6,1,Y
2016-08-08 23:28:51,5U0YGGPQNRT6,1,X
2020-04-21 23:28:51,5U0YGGPQNRT6,2,X
2018-01-15 23:28:51,5U0YGGPQNRT6,3,X
2021-09-23 23:28:51,5U0YGGPQNRT6,2,X
2022-06-05 23:28:51,5U0YGGPQNRT6,2,X
2015-04-22 23:28:51,5U0YGGPQNRT6,3,X
2017-06-24 23:28:51,5U0YGGPQNRT6,2,Y
2020-05-10 23:28:51,5U0YGGPQNRT6,0,X
2017-07-11 23:28:51,5U0YGGPQNRT6,0,Y
2024-04-14 23:28:51,5U0YGGPQNRT6,2,Y
2015-03-18 23:28:51,5U0YGGPQNRT6,4,X
2018-10-22 23:28:51,5U0YGGPQNRT6,1,X
2020-08-22 23:28:51,5U0YGGPQNRT6,4,Y
2020-09-04 23:28:51,5U0YGGPQNRT6,5,Y
2018-03-03 23:28:51,5U0YGGPQNRT6,0,Y
2022-08-10 23:28:51,5U0YGGPQNRT6,3,X
2017-04-23 23:28:51,5U0YGGPQNRT6,5,Y
2022-03-03 23:28:51,5U0YGGPQNRT6,3,X
2023-04-11 23:28:51,5U0YGGPQNRT6,5,X
2020-05-13 23:28:51,5U0YGGPQNRT6,5,X
2022-07-14 23:28:51,5U0YGGPQNRT6,1,X
2023-07-31 23:28:51,5U0YGGPQNRT6,3,X
2018-03-11 23:28:51,5U0YGGPQNRT6,3,Y
2018-09-11 23:28:51,5U0YGGPQNRT6,1,Y
2022-11-03 23:28:51,5U0YGGPQNRT6,2,X
2020-09-05 23:28:51,5U0YGGPQNRT6,3,Y
2022-06-19 23:28:51,5U0YGGPQNRT6,1,Y
2016-02-28 23:28:51,5U0YGGPQNRT6,2,X
2017-03-18 23:28:51,5U0YGGPQNRT6,1,X
2024-07-08 23:28:51,5U0YGGPQNRT6,2,X
2021-06-05 23:28:51,5U0YGGPQNRT6,0,Y
2022-01-08 23:28:51,5U0YGGPQNRT6,0,X
2018-06-05 23:28:51,5U0YGGPQNRT6,1,Y
2016-09-01 23:28:51,5U0YGGPQNRT6,5,Y
2015-11-25 23:28:51,5U0YGGPQNRT6,5,X
2024-01-03 23:28:51,5U0YGGPQNRT6,0,X
2019-06-03 23:28:51,5U0YGGPQNRT6,3,Y
2019-10-12 23:28:51,5U0YGGPQNRT6,1,X
2016-09-28 23:28:51,5U0YGGPQNRT6,4,X
2019-04-09 23:28:51,5U0YGGPQNRT6,1,Y
2018-04-18 23:28:51,5U0YGGPQNRT6,0,Y
2017-02-17 23:28:51,5U0YGGPQNRT6,3,X
2024-08-20 23:28:51,5U0YGGPQNRT6,4,X
2020-09-24 23:28:51,5U0YGGPQNRT6,5,Y
2020-08-31 23:28:51,5U0YGGPQNRT6,2,Y
2023-07-12 23:28:51,5U0YGGPQNRT6,3,Y
2023-08-17 23:28:51,5U0YGGPQNRT6,1,Y
2024-07-24 23:28:51,5U0YGGPQNRT6,4,Y
2023-08-12 23:28:51,5U0YGGPQNRT6,1,Y
2024-09-13 23:28:51,5U0YGGPQNRT6,3,Y
2017-01-23 23:28:51,5U0YGGPQNRT6,4,X
2020-01-22 23:28:51,5U0YGGPQNRT6,3,Y
2017-12-18 23:28:51,5U0YGGPQNRT6,3,X
2021-04-17 23:28:51,5U0YGGPQNRT6,1,Y
2015-09-15 23:28:51,5U0YGGPQNRT6,4,X
2024-01-06 23:28:51,5U0YGGPQNRT6,2,X
2024-05-14 23:28:51,5U0YGGPQNRT6,0,X
2023-10-12 23:28:51,5U0YGGPQNRT6,0,X
2022-03-29 23:28:51,5U0YGGPQNRT6,1,X
2023-02-02 23:28:51,5U0YGGPQNRT6,1,X
2020-03-20 23:28:51,5U0YGGPQNRT6,1,Y
2015-07-08 23:28:51,H5BG77SAYJN0,4,Y
2018-04-18 23:28:51,H5BG77SAYJN0,4,Y
2024-04-14 23:28:51,H5BG77SAYJN0,3,X
2023-05-07 23:28:51,H5BG77SAYJN0,2,Y
2020-08-18 23:28:51,H5BG77SAYJN0,1,Y
2020-02-28 23:28:51,H5BG77SAYJN0,1,Y
2019-02-10 23:28:51,H5BG77SAYJN0,0,Y
2023-04-18 23:28:51,H5BG77SAYJN0,3,Y
2021-08-14 23:28:51,H5BG77SAYJN0,3,Y
2015-07-16 23:28:51,H5BG77SAYJN0,3,X
2015-11-15 23:28:51,H5BG77SAYJN0,1,X
2022-04-30 23:28:51,H5BG77SAYJN0,2,X
2024-08-19 23:28:51,H5BG77SAYJN0,3,X
2017-12-08 23:28:51,H5BG77SAYJN0,5,X
2023-12-22 23:28:51,H5BG77SAYJN0,5,X
2022-06-01 23:28:51,H5BG77SAYJN0,1,X
2023-01-26 23:28:51,H5BG77SAYJN0,5,X
2015-04-07 23:28:51,H5BG77SAYJN0,1,Y
2022-03-30 23:28:51,H5BG77SAYJN0,4,Y
2017-03-10 23:28:51,H5BG77SAYJN0,5,Y
2018-02-24 23:28:51,H5BG77SAYJN0,0,X
2023-02-16 23:28:51,H5BG77SAYJN0,0,Y
2015-12-29 23:28:51,H5BG77SAYJN0,0,Y
2024-04-06 23:28:51,H5BG77SAYJN0,5,Y
2015-08-03 23:28:51,H5BG77SAYJN0,4,X
2021-09-15 23:28:51,H5BG77SAYJN0,1,Y
2021-08-08 23:28:51,H5BG77SAYJN0,0,X
2023-07-14 23:28:51,H5BG77SAYJN0,0,Y
2018-02-17 23:28:51,H5BG77SAYJN0,3,X
2019-04-04 23:28:51,H5BG77SAYJN0,3,Y
2024-09-16 23:28:51,H5BG77SAYJN0,4,Y
2022-11-30 23:28:51,H5BG77SAYJN0,3,Y
2021-10-17 23:28:51,H5BG77SAYJN0,2,X
2021-08-23 23:28:51,H5BG77SAYJN0,4,Y
2023-08-19 23:28:51,H5BG77SAYJN0,5,Y
2015-05-04 23:28:51,H5BG77SAYJN0,1,Y
2021-05-02 23:28:51,H5BG77SAYJN0,2,X
2023-12-17 23:28:51,H5BG77SAYJN0,4,X
2023-05-21 23:28:51,H5BG77SAYJN0,0,X
2016-05-03 23:28:51,H5BG77SAYJN0,3,Y
2022-05-02 23:28:51,H5BG77SAYJN0,0,Y
2016-01-28 23:28:51,H5BG77SAYJN0,4,Y
2021-05-10 23:28:51,H5BG77SAYJN0,5,X
2017-11-11 23:28:51,H5BG77SAYJN0,2,X
2016-11-22 23:28:51,H5BG77SAYJN0,5,Y
2017-02-13 23:28:51,H5BG77SAYJN0,0,X
2022-01-24 23:28:51,H5BG77SAYJN0,0,Y
2022-10-03 23:28:51,H5BG77SAYJN0,1,Y
2019-04-26 23:28:51,H5BG77SAYJN0,2,X
2017-12-27 23:28:51,H5BG77SAYJN0,2,X
2020-01-02 23:28:51,H5BG77SAYJN0,5,X
2024-03-27 23:28:51,H5BG77SAYJN0,4,Y
2021-06-24 23:28:51,H5BG77SAYJN0,5,Y
2020-07-06 23:28:51,H5BG77SAYJN0,1,Y
2016-11-22 23:28:51,H5BG77SAYJN0,3,Y
2023-06-16 23:28:51,H5BG77SAYJN0,4,X
2022-01-16 23:28:51,H5BG77SAYJN0,2,X
2023-02-12 23:28:51,H5BG77SAYJN0,1,Y
2020-06-01 23:28:51,H5BG77SAYJN0,2,Y
2016-11-26 23:28:51,H5BG77SAYJN0,1,X
2023-12-24 23:28:51,H5BG77SAYJN0,0,Y
2019-08-31 23:28:51,H5BG77SAYJN0,5,X
2017-08-07 23:28:51,H5BG77SAYJN0,2,Y
2021-07-16 23:28:51,H5BG77SAYJN0,0,Y
2018-10-08 23:28:51,H5BG77SAYJN0,0,Y
2020-07-24 23:28:51,49DIVMSUC5UU,2,X
2019-03-27 23:28:51,49DIVMSUC5UU,4,X
2021-05-23 23:28:51,49DIVMSUC5UU,4,X
2016-10-01 23:28:51,49DIVMSUC5UU,4,X
2016-08-11 23:28:51,49DIVMSUC5UU,5,X
2020-03-31 23:28:51,49DIVMSUC5UU,3,Y
2022-08-02 23:28:51,49DIVMSUC5UU,5,X
2016-01-10 23:28:51,49DIVMSUC5UU,0,Y
2024-03-17 23:28:51,49DIVMSUC5UU,3,X
2018-10-18 23:28:51,49DIVMSUC5UU,3,Y
2016-02-03 23:28:51,49DIVMSUC5UU,2,X
2018-01-08 23:28:51,49DIVMSUC5UU,2,Y
2018-02-11 23:28:51,49DIVMSUC5UU,3,X
2017-08-02 23:28:51,49DIVMSUC5UU,2,X
2024-07-06 23:28:51,49DIVMSUC5UU,0,X
2016-11-13 23:28:51,49DIVMSUC5UU,5,X
2016-10-09 23:28:51,49DIVMSUC5UU,2,X
2017-12-25 23:28:51,49DIVMSUC5UU,2,X
2020-01-08 23:28:51,49DIVMSUC5UU,5,Y
2017-05-29 23:28:51,49DIVMSUC5UU,4,X
2023-01-18 23:28:51,49DIVMSUC5UU,5,Y
2019-02-16 23:28:51,49DIVMSUC5UU,3,X
2023-11-09 23:28:51,49DIVMSUC5UU,1,X
2021-02-08 23:28:51,49DIVMSUC5UU,4,Y
2017-01-18 23:28:51,49DIVMSUC5UU,4,Y
2017-12-10 23:28:51,49DIVMSUC5UU,2,Y
2023-12-26 23:28:51,49DIVMSUC5UU,2,X
2017-06-09 23:28:51,49DIVMSUC5UU,1,X
2022-05-02 23:28:51,49DIVMSUC5UU,2,Y
2016-12-14 23:28:51,49DIVMSUC5UU,1,X
2019-05-24 23:28:51,49DIVMSUC5UU,5,X
2015-04-01 23:28:51,49DIVMSUC5UU,1,X
2016-06-09 23:28:51,49DIVMSUC5UU,3,X
2020-05-05 23:28:51,49DIVMSUC5UU,2,Y
2015-11-29 23:28:51,49DIVMSUC5UU,4,Y
2019-06-02 23:28:51,49DIVMSUC5UU,5,X
2017-09-10 23:28:51,C84U3GGZ83CZ,1,Y
2022-04-17 23:28:51,C84U3GGZ83CZ,3,X
2017-12-29 23:28:51,C84U3GGZ83CZ,0,X
2015-04-11 23:28:51,C84U3GGZ83CZ,1,Y
2024-10-10 23:28:51,C84U3GGZ83CZ,3,X
2023-04-16 23:28:51,C84U3GGZ83CZ,4,Y
2022-12-04 23:28:51,C84U3GGZ83CZ,1,X
2024-05-21 23:28:51,C84U3GGZ83CZ,1,Y
2015-08-23 23:28:51,C84U3GGZ83CZ,4,X
2016-09-29 23:28:51,C84U3GGZ83CZ,1,Y
2022-09-20 23:28:51,C84U3GGZ83CZ,4,Y
2023-01-05 23:28:51,C84U3GGZ83CZ,2,Y
2023-07-02 23:28:51,C84U3GGZ83CZ,3,X
2016-12-11 23:28:51,C84U3GGZ83CZ,3,Y
2015-10-19 23:28:51,C84U3GGZ83CZ,5,Y
2016-05-19 23:28:51,C84U3GGZ83CZ,5,Y
2017-12-07 23:28:51,C84U3GGZ83CZ,0,Y
2015-02-06 23:28:51,C84U3GGZ83CZ,1,X
2021-09-21 23:28:51,C84U3GGZ83CZ,2,Y
2024-02-27 23:28:51,C84U3GGZ83CZ,5,Y
2016-04-14 23:28:51,C84U3GGZ83CZ,0,Y
2023-07-20 23:28:51,C84U3GGZ83CZ,4,X
2019-01-31 23:28:51,C84U3GGZ83CZ,2,X
2016-05-16 23:28:51,C84U3GGZ83CZ,5,X
2016-07-01 23:28:51,C84U3GGZ83CZ,4,Y
2015-03-19 23:28:51,C84U3GGZ83CZ,3,X
2018-05-12 23:28:51,C84U3GGZ83CZ,1,X
2021-12-28 23:28:51,C84U3GGZ83CZ,4,Y
2017-08-06 23:28:51,C84U3GGZ83CZ,4,Y
2018-07-16 23:28:51,C84U3GGZ83CZ,4,Y
2018-12-09 23:28:51,C84U3GGZ83CZ,1,Y
2016-02-17 23:28:51,C84U3GGZ83CZ,2,X
2015-09-12 23:28:51,C84U3GGZ83CZ,5,X
2017-06-27 23:28:51,C84U3GGZ83CZ,4,Y
2015-12-07 23:28:51,C84U3GGZ83CZ,3,Y
2020-08-02 23:28:51,C84U3GGZ83CZ,2,Y
2019-04-18 23:28:51,C84U3GGZ83CZ,4,Y
2023-04-21 23:28:51,C84U3GGZ83CZ,3,Y
2023-02-07 23:28:51,C84U3GGZ83CZ,5,Y
2015-05-16 23:28:51,C84U3GGZ83CZ,1,X
2022-10-20 23:28:51,C84U3GGZ83CZ,1,Y
2015-06-05 23:28:51,C84U3GGZ83CZ,0,X
2015-06-23 23:28:51,C84U3GGZ83CZ,3,X
2017-01-02 23:28:51,C84U3GGZ83CZ,0,Y
2018-02-14 23:28:51,C84U3GGZ83CZ,5,Y
2018-04-30 23:28:51,C84U3GGZ83CZ,5,X
2023-09-03 23:28:51,C84U3GGZ83CZ,2,X
2022-09-29 23:28:51,C84U3GGZ83CZ,1,Y
2021-02-12 23:28:51,C84U3GGZ83CZ,5,X
2017-07-13 23:28:51,C84U3GGZ83CZ,1,Y
2023-11-22 23:28:51,C84U3GGZ83CZ,4,Y
2019-12-29 23:28:51,C84U3GGZ83CZ,0,Y
2020-03-30 23:28:51,C84U3GGZ83CZ,4,X
2024-09-08 23:28:51,C84U3GGZ83CZ,5,X
2021-12-10 23:28:51,C84U3GGZ83CZ,4,X
2015-10-25 23:28:51,C84U3GGZ83CZ,1,X
2019-06-29 23:28:51,C84U3GGZ83CZ,1,X
2022-07-12 23:28:51,C84U3GGZ83CZ,1,Y
2023-03-10 23:28:51,C84U3GGZ83CZ,0,Y
2021-08-12 23:28:51,C84U3GGZ83CZ,3,X
2019-08-11 23:28:51,C84U3GGZ83CZ,3,Y
2021-03-26 23:28:51,C84U3GGZ83CZ,4,Y
2024-07-29 23:28:51,C84U3GGZ83CZ,4,Y
2016-04-26 23:28:51,C84U3GGZ83CZ,0,Y
2018-08-15 23:28:51,C84U3GGZ83CZ,4,Y
2018-07-09 23:28:51,C84U3GGZ83CZ,2,X
2016-07-27 23:28:51,C84U3GGZ83CZ,1,Y
2022-11-12 23:28:51,C84U3GGZ83CZ,1,X
2022-05-02 23:28:51,V95MC99ZVSBJ,2,X
2017-10-24 23:28:51,V95MC99ZVSBJ,4,X
2022-03-31 23:28:51,V95MC99ZVSBJ,5,Y
2021-05-07 23:28:51,V95MC99ZVSBJ,4,Y
2016-08-18 23:28:51,V95MC99ZVSBJ,4,X
2020-08-19 23:28:51,V95MC99ZVSBJ,4,X
2020-10-18 23:28:51,V95MC99ZVSBJ,1,X
2017-04-26 23:28:51,V95MC99ZVSBJ,1,Y
2020-06-11 23:28:51,V95MC99ZVSBJ,0,X
2018-06-15 23:28:51,V95MC99ZVSBJ,4,Y
2017-10-08 23:28:51,V95MC99ZVSBJ,0,X
2023-03-30 23:28:51,V95MC99ZVSBJ,4,Y
2016-06-09 23:28:51,V95MC99ZVSBJ,0,Y
2024-12-11 23:28:51,V95MC99ZVSBJ,4,X
2017-04-02 23:28:51,V95MC99ZVSBJ,0,Y
2018-01-19 23:28:51,V95MC99ZVSBJ,5,Y
2022-07-23 23:28:51,V95MC99ZVSBJ,2,Y
2018-06-12 23:28:51,V95MC99ZVSBJ,0,X
2019-12-19 23:28:51,V95MC99ZVSBJ,0,Y
2018-11-01 23:28:51,V95MC99ZVSBJ,3,X
2023-08-16 23:28:51,V95MC99ZVSBJ,3,X
2017-09-08 23:28:51,V95MC99ZVSBJ,3,Y
2017-02-25 23:28:51,V95MC99ZVSBJ,0,X
2019-03-11 23:28:51,V95MC99ZVSBJ,5,Y
2022-08-22 23:28:51,V95MC99ZVSBJ,1,X
2024-01-22 23:28:51,V95MC99ZVSBJ,4,Y
2023-01-13 23:28:51,V95MC99ZVSBJ,3,Y
2023-10-10 23:28:51,V95MC99ZVSBJ,3,Y
2018-03-04 23:28:51,V95MC99ZVSBJ,4,X
2015-06-22 23:28:51,V95MC99ZVSBJ,0,Y
2023-01-21 23:28:51,V95MC99ZVSBJ,5,X
2022-06-30 23:28:51,V95MC99ZVSBJ,1,Y
2019-08-26 23:28:51,V95MC99ZVSBJ,2,Y
2017-09-04 23:28:51,V95MC99ZVSBJ,1,Y
2018-08-27 23:28:51,V95MC99ZVSBJ,0,X
2021-01-29 23:28:51,V95MC99ZVSBJ,0,Y
2019-08-09 23:28:51,V95MC99ZVSBJ,1,X
2022-05-24 23:28:51,V95MC99ZVSBJ,1,X
2017-07-06 23:28:51,V95MC99ZVSBJ,4,Y
2018-03-06 23:28:51,V95MC99ZVSBJ,1,X
2019-03-06 23:28:51,V95MC99ZVSBJ,3,X
2021-05-22 23:28:51,V95MC99ZVSBJ,3,Y
2022-08-20 23:28:51,V95MC99ZVSBJ,1,Y
2020-11-24 23:28:51,V95MC99ZVSBJ,2,Y
2017-05-27 23:28:51,V95MC99ZVSBJ,5,Y
2024-12-25 23:28:51,V95MC99ZVSBJ,3,Y
2018-04-14 23:28:51,V95MC99ZVSBJ,5,X
2024-06-07 23:28:51,V95MC99ZVSBJ,4,X
2015-12-26 23:28:51,V95MC99ZVSBJ,2,X
2019-10-07 23:28:51,V95MC99ZVSBJ,5,X
2024-12-17 23:28:51,V95MC99ZVSBJ,4,X
2020-10-29 23:28:51,V95MC99ZVSBJ,0,X
